participant,video_id,second,band,frontal_asymmetry,parietal_mean,negativity_rating,positivity_rating,net_predisposition_rating
MJC27,bls,0,delta,0.21742843121308986,1.9359450810481744,6.268750000000001,3.540625,7.346875
MJC27,bls,1,delta,0.25536436798284634,2.0606152929184707,6.268750000000001,3.540625,7.346875
MJC27,bls,2,delta,0.2698557704347382,2.0746805055696296,6.268750000000001,3.540625,7.346875
MJC27,bls,3,delta,0.3784644150835792,1.9907934053417002,6.268750000000001,3.540625,7.346875
MJC27,bls,4,delta,0.6010741719286277,1.8956663376188547,6.268750000000001,3.540625,7.346875
MJC27,bls,5,delta,0.7549822748011723,1.8614916156291272,6.268750000000001,3.540625,7.346875
MJC27,bls,6,delta,0.6309899140416015,1.9101008910693427,6.268750000000001,3.540625,7.346875
MJC27,bls,7,delta,0.31532926779341475,2.032091677457866,6.268750000000001,3.540625,7.346875
MJC27,bls,8,delta,0.0864312103266407,2.1722311920776796,6.268750000000001,3.540625,7.346875
MJC27,bls,9,delta,0.06217017388352808,2.242329320663043,6.268750000000001,3.540625,7.346875
MJC27,bls,10,delta,0.12878586109237933,2.224750729108131,6.268750000000001,3.540625,7.346875
MJC27,bls,11,delta,0.028400979659191083,2.1687318892030603,6.268750000000001,3.540625,7.346875
MJC27,bls,12,delta,-0.2925775096977201,2.139797074185287,6.268750000000001,3.540625,7.346875
MJC27,bls,13,delta,-0.5911419900578205,2.174134002607947,6.268750000000001,3.540625,7.346875
MJC27,bls,14,delta,-0.610805914812782,2.2374167373929916,6.268750000000001,3.540625,7.346875
MJC27,bls,15,delta,-0.3061867269444263,2.240842880851136,6.268750000000001,3.540625,7.346875
MJC27,bls,16,delta,0.1025565580046428,2.1426152708338186,6.268750000000001,3.540625,7.346875
MJC27,bls,17,delta,0.234971968799639,2.0021837928320867,6.268750000000001,3.540625,7.346875
MJC27,bls,18,delta,-0.02869965691818699,1.9198948222437,6.268750000000001,3.540625,7.346875
MJC27,bls,19,delta,-0.46157223038356365,1.926791645392632,6.268750000000001,3.540625,7.346875
MJC27,bls,20,delta,-0.7151701559311265,1.958042831837878,6.268750000000001,3.540625,7.346875
MJC27,bls,21,delta,-0.6036113294685537,1.930186022584929,6.268750000000001,3.540625,7.346875
MJC27,bls,22,delta,-0.2433453825643277,1.8046089207457041,6.268750000000001,3.540625,7.346875
MJC27,bls,23,delta,0.013531286320190183,1.6087974025556893,6.268750000000001,3.540625,7.346875
MJC27,bls,24,delta,-0.014326123299851945,1.4546138900525616,6.268750000000001,3.540625,7.346875
MJC27,bls,25,delta,-0.1847047179294692,1.4377390394979215,6.268750000000001,3.540625,7.346875
MJC27,bls,26,delta,-0.2927797100759437,1.5362612582338389,6.268750000000001,3.540625,7.346875
MJC27,bls,27,delta,-0.22857749109589554,1.6359254005299122,6.268750000000001,3.540625,7.346875
MJC27,bls,28,delta,-0.07491056907030647,1.6272155348933344,6.268750000000001,3.540625,7.346875
MJC27,bls,29,delta,-0.03827040620300459,1.5069363550099837,6.268750000000001,3.540625,7.346875
MJC27,bls,30,delta,-0.22281281896440341,1.4180556079316622,6.268750000000001,3.540625,7.346875
MJC27,bls,31,delta,-0.5688066576163111,1.50644460054996,6.268750000000001,3.540625,7.346875
MJC27,bls,32,delta,-0.8540021950005992,1.7449946803381335,6.268750000000001,3.540625,7.346875
MJC27,bls,33,delta,-0.8528940268085932,1.931489215272618,6.268750000000001,3.540625,7.346875
MJC27,bls,34,delta,-0.631635164055391,1.900516231179582,6.268750000000001,3.540625,7.346875
MJC27,bls,35,delta,-0.4434187273399395,1.711547368021989,6.268750000000001,3.540625,7.346875
MJC27,bls,36,delta,-0.5155139938101088,1.5845717963190686,6.268750000000001,3.540625,7.346875
MJC27,bls,37,delta,-0.8067416681891046,1.6409909106090985,6.268750000000001,3.540625,7.346875
MJC27,bls,38,delta,-1.0509322867503543,1.8280473654265372,6.268750000000001,3.540625,7.346875
MJC27,bls,39,delta,-1.0525705317619276,2.013154262464506,6.268750000000001,3.540625,7.346875
MJC27,bls,40,delta,-0.8561707470813469,2.0928549914577874,6.268750000000001,3.540625,7.346875
MJC27,bls,41,delta,-0.6070599197527238,2.0666686531528433,6.268750000000001,3.540625,7.346875
MJC27,bls,42,delta,-0.3215801425973954,2.00827398402623,6.268750000000001,3.540625,7.346875
MJC27,bls,43,delta,0.0393682275092373,1.9900825632114907,6.268750000000001,3.540625,7.346875
MJC27,bls,44,delta,0.4106929862328508,2.0322502514342675,6.268750000000001,3.540625,7.346875
MJC27,bls,45,delta,0.7336777791467242,2.188289390806966,6.268750000000001,3.540625,7.346875
MJC27,bls,46,delta,1.9023841680695424,3.3079181208860375,6.268750000000001,3.540625,7.346875
MJC27,bls,47,delta,2.1515096918005776,6.618778381187973,6.268750000000001,3.540625,7.346875
MJC27,bls,48,delta,1.006686213110994,9.536040219077721,6.268750000000001,3.540625,7.346875
MJC27,bls,49,delta,-0.11393053025405564,10.793565644169703,6.268750000000001,3.540625,7.346875
MJC27,bls,50,delta,-1.0614716279338552,10.54203079857391,6.268750000000001,3.540625,7.346875
MJC27,bls,51,delta,-1.3619352298281004,9.98532976229209,6.268750000000001,3.540625,7.346875
MJC27,bls,52,delta,-1.188886245270627,9.730296146578135,6.268750000000001,3.540625,7.346875
MJC27,bls,53,delta,-0.8748993434588055,9.820744570317274,6.268750000000001,3.540625,7.346875
MJC27,bls,54,delta,-0.6284779874751312,10.171974262988652,6.268750000000001,3.540625,7.346875
MJC27,bls,55,delta,-0.602035046741145,10.555846808635733,6.268750000000001,3.540625,7.346875
MJC27,bls,56,delta,-0.8965064512639795,10.54371226032973,6.268750000000001,3.540625,7.346875
MJC27,bls,57,delta,-1.1462747954093864,10.06085671841209,6.268750000000001,3.540625,7.346875
MJC27,bls,58,delta,-0.9872570330330301,9.826767901824802,6.268750000000001,3.540625,7.346875
MJC27,bls,59,delta,-0.22685215493385646,2.8178132373549714,6.268750000000001,3.540625,7.346875
MJC27,bls,0,theta,1.8715903072117177,9.295840297215605,6.268750000000001,3.540625,7.346875
MJC27,bls,1,theta,2.2748368441468525,9.26609711174378,6.268750000000001,3.540625,7.346875
MJC27,bls,2,theta,2.924185191829028,9.308682606521504,6.268750000000001,3.540625,7.346875
MJC27,bls,3,theta,3.237349496668796,9.529664413372842,6.268750000000001,3.540625,7.346875
MJC27,bls,4,theta,2.7615596356184566,9.855075402544841,6.268750000000001,3.540625,7.346875
MJC27,bls,5,theta,1.5308281990241834,10.02828880972535,6.268750000000001,3.540625,7.346875
MJC27,bls,6,theta,-0.05272720564125777,9.871680024060495,6.268750000000001,3.540625,7.346875
MJC27,bls,7,theta,-1.2432996791251991,9.487251082743418,6.268750000000001,3.540625,7.346875
MJC27,bls,8,theta,-1.4956185726664764,9.223495423921957,6.268750000000001,3.540625,7.346875
MJC27,bls,9,theta,-1.0225681993338274,9.324513357762573,6.268750000000001,3.540625,7.346875
MJC27,bls,10,theta,-0.5439114658484918,9.688583802160636,6.268750000000001,3.540625,7.346875
MJC27,bls,11,theta,-0.8259555016617242,10.061277933158113,6.268750000000001,3.540625,7.346875
MJC27,bls,12,theta,-1.960922552821021,10.239629248075158,6.268750000000001,3.540625,7.346875
