participant,video_id,second,band,frontal_asymmetry,parietal_mean,negativity_rating,positivity_rating,net_predisposition_rating
QPLQF,mar,0,delta,-0.5998362620729591,1.8196132620334584,2.85625,5.246875,3.8125
QPLQF,mar,1,delta,-0.21523977549613438,1.9946804028679312,2.85625,5.246875,3.8125
QPLQF,mar,2,delta,0.02120766587316769,2.039722379250653,2.85625,5.246875,3.8125
QPLQF,mar,3,delta,-0.11440923594494956,1.956629341291054,2.85625,5.246875,3.8125
QPLQF,mar,4,delta,-0.501537187663164,1.9114337232661827,2.85625,5.246875,3.8125
QPLQF,mar,5,delta,-0.728956630288951,2.015269912707319,2.85625,5.246875,3.8125
QPLQF,mar,6,delta,-0.4557873525714511,2.173371496038963,2.85625,5.246875,3.8125
QPLQF,mar,7,delta,0.2139038788577623,2.274973833123658,2.85625,5.246875,3.8125
QPLQF,mar,8,delta,0.7752693838895461,2.357948042476524,2.85625,5.246875,3.8125
QPLQF,mar,9,delta,0.9166757094732776,2.5084992783250897,2.85625,5.246875,3.8125
QPLQF,mar,10,delta,0.8271481457055727,2.6901035439336844,2.85625,5.246875,3.8125
QPLQF,mar,11,delta,0.8761259686503702,2.699359025866953,2.85625,5.246875,3.8125
QPLQF,mar,12,delta,1.1304953668381472,2.4821319941878723,2.85625,5.246875,3.8125
QPLQF,mar,13,delta,1.2670308669003925,2.306990452049245,2.85625,5.246875,3.8125
QPLQF,mar,14,delta,1.0267495630365855,2.3664038775286294,2.85625,5.246875,3.8125
QPLQF,mar,15,delta,0.5605427075331582,2.521100419654236,2.85625,5.246875,3.8125
QPLQF,mar,16,delta,0.2625423511623075,2.4987634007668795,2.85625,5.246875,3.8125
QPLQF,mar,17,delta,0.31957859021132595,2.2399747564498624,2.85625,5.246875,3.8125
QPLQF,mar,18,delta,0.516474302099386,2.011408243104099,2.85625,5.246875,3.8125
QPLQF,mar,19,delta,0.519760861627391,2.070937850205373,2.85625,5.246875,3.8125
QPLQF,mar,20,delta,0.3240457638834435,2.322002424915531,2.85625,5.246875,3.8125
QPLQF,mar,21,delta,0.18879208170992712,2.4437922404436048,2.85625,5.246875,3.8125
QPLQF,mar,22,delta,0.2416564834556636,2.2646304379612014,2.85625,5.246875,3.8125
QPLQF,mar,23,delta,0.31610381404711396,1.9058099734539513,2.85625,5.246875,3.8125
QPLQF,mar,24,delta,0.17680630545642328,1.598741039318471,2.85625,5.246875,3.8125
QPLQF,mar,25,delta,-0.2097360593333395,1.4498883016071191,2.85625,5.246875,3.8125
QPLQF,mar,26,delta,-0.607465065232327,1.4114583487348127,2.85625,5.246875,3.8125
QPLQF,mar,27,delta,-0.8045311089320224,1.4247686152604353,2.85625,5.246875,3.8125
QPLQF,mar,28,delta,-0.9046575720942203,1.4926376671295714,2.85625,5.246875,3.8125
QPLQF,mar,29,delta,-1.0987714542636313,1.6226415833418542,2.85625,5.246875,3.8125
QPLQF,mar,30,delta,-1.3626228597102668,1.795311368186049,2.85625,5.246875,3.8125
QPLQF,mar,31,delta,-1.4932439646458393,1.9683833223902876,2.85625,5.246875,3.8125
QPLQF,mar,32,delta,-1.3903720319196822,2.0705166904137595,2.85625,5.246875,3.8125
QPLQF,mar,33,delta,-1.1735078189308323,2.0608294994542073,2.85625,5.246875,3.8125
QPLQF,mar,34,delta,-1.0026929011621166,2.036899333470279,2.85625,5.246875,3.8125
QPLQF,mar,35,delta,-0.9051974154952243,2.127116820836247,2.85625,5.246875,3.8125
QPLQF,mar,36,delta,-0.7804230596681934,2.311030635689239,2.85625,5.246875,3.8125
